min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercr�ativit�;playerpertinence;playerpersuasion;playeradaptation;rankcr�ativit�;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
20;270;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;275;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;275;35;795;1;6;0;11;2;1;0.18181818181818182;0.09090909090909091;0.7272727272727272;6;6;6;38;0;6;0;0;0;4;1;2;2;0;1;1151022631;1151753781;0.0;0.6666666666666666;0.3333333333333333;-1.4016362783333334E8;true;1;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;284;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;284;13;812;3;3;0;1;0;0;0.0;0.0;1.0;0;0;0;33;0;2;0;0;0;39;29;39;39;29;39;1151262810;1151262810;0.0;19.5;19.5;5.75631405E8;false;0;1;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;296;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;296;29;836;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;2;0;0;0;10;2;10;5;2;5;1151795095;1151795095;0.0;5.0;2.5;5.758975475E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;310;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;310;19;898;1;1;0;5;1;0;0.2;0.0;0.8;3;5;5;65;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;314;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;314;68;912;4;4;0;3;0;0;0.0;0.0;1.0;2;3;3;7;59;2;0;0;0;1;0;1;0;0;0;1151834986;1151834986;0.0;0.5;0.0;5.75917493E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;327;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;327;11;937;2;2;0;9;1;0;0.1111111111111111;0.0;0.8888888888888888;8;14;14;60;0;2;0;0;0;0;0;0;0;0;0;1151231713;1151231713;0.0;0.0;0.0;5.756158565E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;[]
20;343;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;343;31;985;1;1;0;9;4;2;0.4444444444444444;0.2222222222222222;0.33333333333333337;2;1;2;43;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
20;345;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;345;35;989;1;2;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;1;1;1;53;0;4;0;0;0;2;0;2;1;0;1;1151022631;1151239854;0.0;0.5;0.25;-4.9817620275E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
20;353;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;353;13;1003;2;2;0;2;1;0;0.5;0.0;0.5;1;1;1;28;0;2;0;0;0;19;16;19;16;14;16;1151277483;1151277483;0.0;9.5;8.0;5.756387415E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
20;374;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;374;13;1062;1;1;0;5;0;2;0.0;0.4;0.6;3;1;1;7;46;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
20;395;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;395;11;1138;5;5;0;5;3;0;0.6;0.0;0.4;4;5;5;46;0;2;0;0;0;5;5;5;2;2;2;1151657386;1151657386;0.0;2.5;1.0;5.75828693E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
20;414;42;171;249;42;1;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;414;35;1216;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;62;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Am�liorer l'IUT (by 401 antoine mitais) (id=420): ""Ne pas changer les groupes cela empeche la cohesion"" +0 by 401 antoine mitais (id=19) scores{ cr�ativit� 27.0 pertinence 35.0 persuasion -0.6738095238095241 adaptation 3.8658952158952156 ;null
21;1;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;2;0;0;0.0;0.0;1.0;1;1;1;15;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;21;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;34;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;2;186;1;1;0;1;1;0;1.0;0.0;0.0;0;0;0;19;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;7;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;36;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;2;198;1;1;0;5;0;1;0.0;0.2;0.8;4;0;3;24;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;37;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;37;2;209;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;23;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;2;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;38;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;2;217;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;26;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;2;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;39;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;39;13;220;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;13;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;40;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;40;19;221;1;1;0;12;1;0;0.08333333333333333;0.0;0.9166666666666666;12;3;11;29;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;41;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;41;7;221;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;26;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;42;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;20;222;1;1;0;9;1;3;0.1111111111111111;0.3333333333333333;0.5555555555555556;4;2;2;22;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;43;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;14;224;2;2;0;32;2;1;0.0625;0.03125;0.90625;28;21;40;44;0;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;45;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;21;234;2;2;0;22;1;0;0.045454545454545456;0.0;0.9545454545454546;21;12;25;6;21;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;49;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;49;3;240;2;2;0;42;1;0;0.023809523809523808;0.0;0.9761904761904762;41;68;71;10;51;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;2;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;57;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;57;18;253;1;1;0;4;0;0;0.0;0.0;1.0;4;0;6;7;23;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;58;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;58;7;254;1;1;0;19;2;0;0.10526315789473684;0.0;0.8947368421052632;16;15;17;26;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;63;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;1151239854;1151239854;0.0;0.0;0.0;5.75619927E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;82;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;82;29;294;1;1;0;1;0;0;0.0;0.0;1.0;1;1;1;7;23;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;85;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;85;10;300;3;3;0;4;0;1;0.0;0.25;0.75;3;0;2;33;0;2;0;0;0;22;6;22;21;6;21;1151257434;1151257434;0.0;11.0;10.5;5.75628717E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;91;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;91;27;318;3;3;0;5;0;0;0.0;0.0;1.0;1;6;6;14;0;2;0;0;0;42;8;42;41;8;41;1151262810;1151262810;0.0;21.0;20.5;5.75631405E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;94;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;94;16;321;2;2;0;8;1;0;0.125;0.0;0.875;7;5;8;19;0;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;104;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;104;68;340;2;2;0;7;1;0;0.14285714285714285;0.0;0.8571428571428572;4;6;6;7;21;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;132;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;132;19;403;1;1;0;6;0;1;0.0;0.16666666666666666;0.8333333333333334;5;2;6;24;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;134;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;134;35;407;4;4;0;10;0;1;0.0;0.1;0.9;7;1;3;31;0;2;0;0;0;5;4;5;1;1;1;1151341130;1151341130;0.0;2.5;0.5;5.75670565E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;144;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;144;68;419;4;4;0;1;0;1;0.0;1.0;0.0;0;0;0;7;41;2;0;0;0;4;1;4;3;1;3;1151323097;1151323097;0.0;2.0;1.5;5.756615485E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;184;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;184;13;532;1;1;0;12;1;3;0.08333333333333333;0.25;0.6666666666666666;9;10;12;7;59;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;189;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;189;28;546;3;3;0;3;0;2;0.0;0.6666666666666666;0.33333333333333337;0;0;0;15;10;2;0;0;0;32;21;32;28;18;28;1151247636;1151247636;0.0;16.0;14.0;5.75623818E8;false;0;2;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;195;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;195;14;577;4;4;0;20;1;0;0.05;0.0;0.95;16;24;24;39;0;2;0;0;0;3;0;3;0;0;0;1151569383;1151569383;0.0;1.5;0.0;5.757846915E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;196;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;196;68;579;2;2;0;24;2;2;0.08333333333333333;0.08333333333333333;0.8333333333333333;18;15;16;7;34;2;0;0;0;1;1;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;214;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;214;18;615;2;2;0;10;2;1;0.2;0.1;0.7000000000000001;8;14;16;53;0;2;0;0;0;0;0;0;0;0;0;1151231713;1151231713;0.0;0.0;0.0;5.756158565E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;222;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;222;35;634;4;4;0;5;0;1;0.0;0.2;0.8;2;1;2;23;0;2;0;0;0;3;1;3;0;0;0;1151569383;1151569383;0.0;1.5;0.0;5.757846915E8;false;0;2;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;260;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;260;35;731;1;5;0;1;0;0;0.0;0.0;1.0;1;1;1;21;0;4;0;0;0;7;1;5;3;1;2;1151022631;1151657386;0.0;1.75;0.75;-4.9807181975E8;true;1;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;270;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;270;19;772;1;1;0;10;1;4;0.1;0.4;0.5;5;1;5;39;0;2;0;0;0;2;1;2;1;1;1;1151022631;1151022631;0.0;1.0;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;275;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;275;35;795;1;6;0;11;2;1;0.18181818181818182;0.09090909090909091;0.7272727272727272;6;6;6;38;0;6;0;0;0;4;1;2;2;0;1;1151022631;1151753781;0.0;0.6666666666666666;0.3333333333333333;-1.4016362783333334E8;true;1;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;284;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;284;13;812;3;3;0;1;0;0;0.0;0.0;1.0;0;0;0;33;0;2;0;0;0;42;29;42;41;29;41;1151262810;1151262810;0.0;21.0;20.5;5.75631405E8;false;0;1;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
21;296;42;170;250;42;1;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;296;29;836;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;2;0;0;0;10;2;10;5;2;5;1151795095;1151795095;0.0;5.0;2.5;5.758975475E8;false;0;0;0;0;0;0;0;0;0;on creer un tabac (by 402_) (id=429): ""bouh"" +0 by 402_ (id=3) scores{ cr�ativit� 67.0 pertinence 58.0 persuasion 0.5 adaptation -0.8048245614035086 ;[]
